KROGER|011|00002|0004300002222|2016-07-31|3.00|U|1.82|5.47|0||0|0
KROGER|011|00002|0004300002822|2016-07-31|3.00|U|1.88|5.64|0||0|0
KROGER|011|00002|0004300002825|2016-07-31|3.00|U|1.88|5.64|0||0|0
KROGER|011|00002|0004300002826|2016-07-31|4.00|U|1.88|7.52|0||0|0
KROGER|011|00002|0004300002827|2016-07-31|2.00|U|1.88|3.76|0||0|0
KROGER|011|00002|0004300002828|2016-07-31|6.00|U|1.88|11.28|0||0|0
KROGER|011|00002|0004300003699|2016-07-31|1.00|U|3.69|3.69|0||0|0
KROGER|011|00002|0004300004028|2016-07-31|2.00|U|1.99|3.98|0||0|0
KROGER|011|00002|0004300004197|2016-07-31|3.00|U|2.00|6.00|0||0|0
KROGER|011|00002|0004300004200|2016-07-31|1.00|U|2.00|2.00|0||0|0
KROGER|011|00002|0004300004202|2016-07-31|6.00|U|2.00|12.00|0||0|0
KROGER|011|00002|0004300004203|2016-07-31|5.00|U|2.00|10.00|0||0|0
KROGER|011|00002|0004300004204|2016-07-31|1.00|U|2.00|2.00|0||0|0
KROGER|011|00002|0004300004208|2016-07-31|2.00|U|2.00|4.00|0||0|0
KROGER|011|00002|0004300004209|2016-07-31|2.00|U|2.00|4.00|0||0|0
KROGER|011|00002|0004300004211|2016-07-31|2.00|U|2.00|4.00|0||0|0
KROGER|011|00002|0004300004213|2016-07-31|1.00|U|2.00|2.00|0||0|0
KROGER|011|00002|0004300004225|2016-07-31|3.00|U|2.00|6.00|0||0|0
KROGER|011|00002|0004300004421|2016-07-31|1.00|U|2.00|2.00|0||0|0
KROGER|011|00002|0004300004568|2016-07-31|2.00|U|2.00|4.00|0||0|0
KROGER|011|00002|0004300004573|2016-07-31|1.00|U|2.00|2.00|0||0|0
KROGER|011|00002|0004300004607|2016-07-31|1.00|U|2.00|2.00|0||0|0
KROGER|011|00002|0004300004648|2016-07-31|1.00|U|7.49|7.49|0||0|0
KROGER|011|00002|0004300004650|2016-07-31|3.00|U|7.49|22.47|0||0|0
KROGER|011|00002|0004300004651|2016-07-31|1.00|U|7.49|7.49|0||0|0
KROGER|011|00002|0004300004707|2016-07-31|1.00|U|7.49|7.49|0||0|0
KROGER|011|00002|0004300004992|2016-07-31|1.00|U|5.99|5.99|0||0|0
KROGER|011|00002|0004300004994|2016-07-31|1.00|U|10.99|10.99|0||0|0
KROGER|011|00002|0004300005000|2016-07-31|1.00|U|6.99|6.99|0||0|0
KROGER|011|00002|0004300005001|2016-07-31|2.00|U|5.99|11.98|0||0|0
KROGER|011|00002|0004300005106|2016-07-31|2.00|U|2.00|4.00|0||0|0
KROGER|011|00002|0004300005368|2016-07-31|4.00|U|.25|1.00|0||0|0
KROGER|011|00002|0004300005402|2016-07-31|1.00|U|2.99|2.99|0||0|0
KROGER|011|00002|0004300005468|2016-07-31|1.00|U|2.00|2.00|0||0|0
KROGER|011|00002|0004300005764|2016-07-31|1.00|U|6.99|6.99|0||0|0
KROGER|011|00002|0004300005789|2016-07-31|1.00|U|2.49|2.49|0||0|0
KROGER|011|00002|0004300005953|2016-07-31|3.00|U|2.02|6.07|0||0|0
KROGER|011|00002|0004300006065|2016-07-31|3.00|U|6.99|20.97|0||0|0
KROGER|011|00002|0004300006067|2016-07-31|1.00|U|10.99|10.99|0||0|0
KROGER|011|00002|0004300006085|2016-07-31|1.00|U|1.69|1.69|0||0|0
KROGER|011|00002|0004300006236|2016-07-31|2.00|U|5.99|11.98|0||0|0
KROGER|011|00002|0004300006238|2016-07-31|2.00|U|5.99|11.98|0||0|0
KROGER|011|00002|0004300006486|2016-07-31|1.00|U|2.49|2.49|0||0|0
KROGER|011|00002|0004300006514|2016-07-31|1.00|U|1.59|1.59|0||0|0
KROGER|011|00002|0004300006731|2016-07-31|1.00|U|2.69|2.69|0||0|0
KROGER|011|00002|0004300006862|2016-07-31|1.00|U|7.49|7.49|0||0|0
